Date,"Rohöl, Brent ($/bbl)","Erdgas, TTF ($/mmbtu)","Steinkohle, Australien ($/mt)","Steinkohle, Südafrika ($/mt)"
2019M04,71.2,4.92218081968,86.77,72.49
2019M05,70.53,4.34105529405,82.32,68.93
2019M06,63.3,3.58800651227,72.49,62.94
2019M07,64.0,3.62037140561,72.08,65.79
2019M08,59.25,3.67677516041,65.55,60.43
2019M09,62.33,4.20525568494,65.95,61.37
2019M10,59.37,5.05721785787,69.2,67.44
2019M11,62.74,5.15000421731,66.99,73.62
2019M12,65.85,4.62047221239,66.18,76.03
2020M01,63.6,3.63338434727,69.66,82.09
2020M02,55.0,2.90777364106,67.64,79.99
2020M03,32.98,2.71886838175,66.74,67.89
2020M04,23.34,2.12031866732,58.55,56.58
2020M05,31.02,1.57516497792,52.49,57.42
2020M06,39.93,1.75217111218,52.21,56.81
2020M07,42.81,1.80103549647,51.56,56.6
2020M08,44.26,2.86189667673,50.14,57.38
2020M09,41.09,3.95213946267,54.6,57.47
2020M10,40.47,4.88959040816,58.4,61.04
2020M11,43.23,4.83583900516,64.4,69.43
2020M12,49.87,5.85610629604,83.03,85.18
2021M01,54.55,7.2683017493,86.83,86.85
2021M02,61.96,6.15850716652,86.74,82.76
2021M03,65.19,6.12706957935,94.92,90.66
2021M04,64.77,7.14681628809,92.22,89.13
2021M05,68.04,8.90875692439,107.04,99.31
2021M06,73.07,10.30105100564,129.97,112.92
2021M07,74.39,12.50994243239,151.97,122.33
2021M08,70.02,15.42647593843,169.58,137.92
2021M09,74.6,22.84059607792,185.69,146.05275137829
2021M10,83.65,31.05246636754,224.51,199.65
2021M11,80.77,27.62343200775,157.48,128.0
2021M12,74.31,38.02711984318,169.65,142.5
2022M01,85.53,28.26067331655,196.95,168.5
2022M02,95.76,27.2297159067,219.78,196.4
2022M03,115.59,42.39297079612,314.04,294.42
2022M04,105.78,32.20418722871,310.85,302.0
2022M05,112.37,29.17072267381,371.86,280.0
2022M06,120.08,33.55773104275,374.08,291.3568
2022M07,108.92,51.33003047298,402.2,269.08655771317
2022M08,98.6,70.04363980339,406.97,274.61946388546
2022M09,90.16,59.10262225038,430.81,234.98445322437
2022M10,93.13,39.02204993845,389.79,191.21987979184
2022M11,91.07,35.72328224044,342.16,169.09656696557
2022M12,80.9,36.04426003614,379.23,215.0
2023M01,83.09,20.18397092135,317.99,172.0
2023M02,82.71,16.53713727891,207.48,144.67
2023M03,78.53,13.81207686229,187.23,136.84
2023M04,84.11,13.52052961513,194.28,133.7451
2023M05,75.7,10.10875599841,160.48,103.0
2023M06,74.89,10.35062473915,139.42,98.58
2023M07,80.1,9.54528398968,140.63,96.75
2023M08,86.163,11.19194456369,152.61,97.6046
2023M09,94.0,11.54929514615,162.47,99.85
2023M10,91.061,14.56950705657,142.12,128.4
2023M11,83.183,14.48505487638,126.82,109.0
2023M12,77.858,11.50665790666,141.82,108.8294
2024M01,80.227,9.55961355312,124.9,106.75
2024M02,83.764,8.14838086764,124.22,105.193
2024M03,85.447,8.55372632183,131.49,104.84
2024M04,90.054,9.08511900567,134.97,104.89
2024M05,81.995,10.12306554509,142.01,105.63
2024M06,82.555,10.86897789978,135.1,105.3
2024M07,85.296,10.34681932853,137.55,105.31
2024M08,80.863,12.37459819711,145.76,106.21
2024M09,74.293,11.7842591911,139.2,106.07
2024M10,75.662,12.92013302544,146.63,106.81
2024M11,74.395,13.92640045783,142.12,106.82
2024M12,73.833,13.85662099801,129.81,105.47
